"","frtn","rf"
"2000-05-23",0.01630435,0.0002293651
"2000-05-24",-0.01715651,0.0002277778
"2000-05-25",0.001133167,0.0002246032
"2000-05-26",0.0326087,0.0002242063
"2000-05-30",0.002192982,0.0002222222
"2000-05-31",0.01750547,0.0002178571
"2000-06-01",0.0174197,0.0002206349
"2000-06-02",-0.004861888,0.0002261905
"2000-06-05",-0.004460153,0.0002265873
"2000-06-06",0.0069339,0.0002309524
"2000-06-07",-0.003919737,0.0002281746
"2000-06-08",-0.002127206,0.0002281746
"2000-06-09",-0.01172492,0.0002281746
"2000-06-12",0.01876652,0.000225
"2000-06-13",0.001693838,0.0002269841
"2000-06-14",0.002113717,0.0002246032
"2000-06-15",-0.008216724,0.0002242063
"2000-06-16",0.01279045,0.0002238095
"2000-06-19",-0.00357853,0.0002238095
"2000-06-20",-0.0004224756,0.0002230159
"2000-06-21",-0.01521555,0.0002238095
"2000-06-22",-0.008583691,0.0002246032
"2000-06-23",0.01287896,0.0002257937
"2000-06-26",-0.00737241,0.0002242063
"2000-06-27",0.002798363,0.0002242063
"2000-06-28",-0.009446114,0.0002238095
"2000-06-29",0.007585956,0.000225
"2000-06-30",0.0137664,0.0002261905
"2000-07-03",-0.01803556,0.0002329365
"2000-07-05",0.007778738,0.0002305556
"2000-07-06",0.01608096,0.000231746
"2000-07-07",-0.001688119,0.0002321429
"2000-07-10",0.002113717,0.0002333333
"2000-07-11",0.006538365,0.0002349206
"2000-07-12",0.004401006,0.0002376984
"2000-07-13",0.00980563,0.0002373016
"2000-07-14",-0.001652893,0.0002369048
"2000-07-17",-0.008174834,0.0002365079
"2000-07-18",-0.00803322,0.0002369048
"2000-07-19",0.01388305,0.0002373016
"2000-07-20",-0.01950207,0.0002380952
"2000-07-21",-0.005712738,0.0002357143
"2000-07-24",0.003191827,0.0002369048
"2000-07-25",-0.009758167,0.0002384921
"2000-07-26",-0.003427592,0.0002376984
"2000-07-27",-0.02257059,0.0002388889
"2000-07-28",0.006377477,0.0002380952
"2000-07-31",0.006118881,0.0002388889
"2000-08-01",0.004996003,0.0002404762
"2000-08-02",0.006915926,0.0002400794
"2000-08-03",0.005365613,0.0002396825
"2000-08-04",0.01195559,0.0002396825
"2000-08-07",0.003797468,0.0002396825
"2000-08-08",-0.008406894,0.000240873
"2000-08-09",-0.004874608,0.0002400794
"2000-08-10",0.004685834,0.0002404762
"2000-08-11",0.01271994,0.0002416667
"2000-08-14",-0.0008373453,0.0002412698
"2000-08-15",-0.003562035,0.0002412698
"2000-08-16",0.01051304,0.0002412698
"2000-08-17",-0.003329172,0.000240873
"2000-08-18",0.005427975,0.000240873
"2000-08-21",-0.00166113,0.0002412698
"2000-08-22",0.00395208,0.0002412698
"2000-08-23",0.003107188,0.0002416667
"2000-08-24",-0.0004130525,0.0002416667
"2000-08-25",0.003408926,0.0002424603
"2000-08-28",0.0002062392,0.000243254
"2000-08-29",-0.009572659,0.0002428571
"2000-08-30",0.01330284,0.0002428571
"2000-08-31",0.001025313,0.0002424603
"2000-09-01",-0.007991475,0.0002412698
"2000-09-05",-0.01136162,0.0002404762
"2000-09-06",0.008566987,0.0002384921
"2000-09-07",-0.006836874,0.0002380952
"2000-09-08",-0.001459825,0.0002365079
"2000-09-11",-0.0073118,0.0002357143
"2000-09-12",0.002630303,0.0002345238
"2000-09-13",0.005037255,0.0002345238
"2000-09-14",-0.02187778,0.0002361111
"2000-09-15",-0.009203425,0.0002365079
"2000-09-18",0.009073231,0.0002361111
"2000-09-19",-0.00738651,0.0002369048
"2000-09-20",-0.01520527,0.0002369048
"2000-09-21",0.01817819,0.0002365079
"2000-09-22",-0.007098642,0.0002369048
"2000-09-25",-0.01278128,0.0002373016
"2000-09-26",0.005266621,0.0002373016
"2000-09-27",0.01287893,0.0002384921
"2000-09-28",-0.009482759,0.0002400794
"2000-09-29",0.001523412,0.0002392857
"2000-10-02",-0.009342078,0.0002384921
"2000-10-03",0.008333333,0.0002400794
"2000-10-04",0.003479774,0.0002396825
"2000-10-05",-0.02167317,0.0002400794
"2000-10-06",-0.007532122,0.0002400794
"2000-10-09",-0.01651786,0.0002400794
"2000-10-10",-0.008397276,0.0002396825
"2000-10-11",-0.02494886,0.0002396825
"2000-10-12",0.03333333,0.0002380952
"2000-10-13",0.004543389,0.0002380952
"2000-10-16",-0.02487562,0.0002396825
"2000-10-17",-0.003710575,0.0002416667
"2000-10-18",0.03559801,0.0002428571
"2000-10-19",0.004487322,0.0002428571
"2000-10-20",0.004467276,0.0002428571
"2000-10-23",-0.006671112,0.0002440476
"2000-10-24",-0.02350606,0.0002444444
"2000-10-25",0.002751032,0.0002452381
"2000-10-26",0.01897613,0.0002444444
"2000-10-27",0.008974643,0.0002440476
"2000-10-30",0.01723317,0.0002452381
"2000-10-31",-0.003387824,0.0002440476
"2000-11-01",0.001644571,0.0002448413
"2000-11-02",0.0005479909,0.0002448413
"2000-11-03",0.007003718,0.0002456349
"2000-11-06",-0.0002176918,0.0002468254
"2000-11-07",-0.02217391,0.0002468254
"2000-11-08",-0.003779102,0.0002464286
"2000-11-09",-0.02432528,0.0002452381
"2000-11-10",-0.007776761,0.0002448413
"2000-11-13",0.02627939,0.0002448413
"2000-11-14",0.003144654,0.0002440476
"2000-11-15",-0.01567398,0.0002448413
"2000-11-16",-0.005345951,0.0002440476
"2000-11-17",-0.0142937,0.0002440476
"2000-11-20",0.005104408,0.0002444444
"2000-11-21",-0.02389215,0.0002448413
"2000-11-22",0.020457,0.0002448413
"2000-11-24",0.008806486,0.0002448413
"2000-11-27",-0.01722986,0.000243254
"2000-11-28",-0.001870033,0.0002420635
"2000-11-29",-0.008664731,0.0002400794
"2000-11-30",-0.000472478,0.0002384921
"2000-12-01",0.008508624,0.0002396825
"2000-12-04",0.03280992,0.0002373016
"2000-12-05",-0.01599782,0.000234127
"2000-12-06",-0.01372019,0.000234127
"2000-12-07",0.002338086,0.0002349206
"2000-12-08",0.03475585,0.000234127
"2000-12-11",-0.004282777,0.0002337302
"2000-12-12",-0.01369762,0.0002337302
"2000-12-13",-0.01273904,0.0002154762
"2000-12-14",-0.02258661,0.0002329365
"2000-12-15",0.01336196,0.0002313492
"2000-12-18",-0.02036788,0.0002293651
"2000-12-19",-0.02896268,0.0002281746
"2000-12-20",0.006930693,0.000225
"2000-12-21",0.02999017,0.0002071429
"2000-12-22",0.01074024,0.0002031746
"2000-12-26",0.007319572,0.0002218254
"2000-12-27",0.003047726,0.0002222222
"2000-12-28",-0.01893002,0.0002261905
"2000-12-29",-0.01810386,0.000227381
"2001-01-02",0.03578956,0.0002253968
"2001-01-03",-0.0107637,0.0002194444
"2001-01-04",-0.03264321,0.0002079365
"2001-01-05",0.007740687,0.0001972222
"2001-01-08",-0.002640038,0.0002003968
"2001-01-09",0.0175688,0.0002019841
"2001-01-10",0.0009460738,0.0002039683
"2001-01-11",-0.001890359,0.0002047619
"2001-01-12",0.006392424,0.0002035714
"2001-01-16",0.00458659,0.000206746
"2001-01-17",0.00995256,0.0002071429
"2001-01-18",-0.005681055,0.0002039683
"2001-01-19",0.006646241,0.0002019841
"2001-01-22",0.007875837,0.000202381
"2001-01-23",0.00298745,0.0002019841
"2001-01-24",-0.002520257,0.0002035714
"2001-01-25",-0.001149,0.0002031746
"2001-01-26",0.005335787,0.0001996032
"2001-01-29",0.008784773,0.000197619
"2001-01-30",-0.005660377,0.0001936508
"2001-01-31",0.006641366,0.0001920635
"2001-02-01",-0.02269267,0.0001924603
"2001-02-02",0.007344214,0.0001952381
"2001-02-05",-0.002945725,0.0001964286
"2001-02-06",-0.005170249,0.0001956349
"2001-02-07",-0.0116564,0.0001956349
"2001-02-08",-0.009615385,0.0001960317
"2001-02-09",0.01145328,0.0001948413
"2001-02-12",-0.008173978,0.0001952381
"2001-02-13",-0.001512173,0.0001948413
"2001-02-14",0.009692564,0.0001956349
"2001-02-15",-0.0220489,0.0001960317
"2001-02-16",-0.01541411,0.0001936508
"2001-02-20",-0.02157489,0.0001948413
"2001-02-21",0.001512498,0.0001936508
"2001-02-22",-0.00675622,0.000193254
"2001-02-23",0.02128681,0.0001884921
"2001-02-26",-0.0092462,0.0001865079
"2001-02-27",-0.01969314,0.0001857143
"2001-02-28",0.00524405,0.0001873016
"2001-03-01",-0.007945425,0.0001865079
"2001-03-02",0.009141655,0.0001869048
"2001-03-05",0.01074234,0.0001873016
"2001-03-06",0.007138325,0.0001845238
"2001-03-07",0.001102536,0.0001809524
"2001-03-08",-0.02957835,0.0001805556
"2001-03-09",-0.03487466,0.0001825397
"2001-03-12",0.01642954,0.0001801587
"2001-03-13",-0.01974671,0.0001789683
"2001-03-14",0.0002549936,0.0001753968
"2001-03-15",-0.02005726,0.0001738095
"2001-03-16",0.02034606,0.000175
"2001-03-19",-0.02684278,0.0001761905
"2001-03-20",-0.01698774,0.0001738095
"2001-03-21",-0.010155,0.0001662698
"2001-03-22",0.03023758,0.0001646825
"2001-03-23",0.01275332,0.0001654762
"2001-03-26",0.02044161,0.0001646825
"2001-03-27",-0.02763925,0.000168254
"2001-03-28",0.003824757,0.0001678571
"2001-03-29",0.010478,0.0001674603
"2001-03-30",-0.02133859,0.000165873
"2001-04-02",-0.03336252,0.0001646825
"2001-04-03",0.004167044,0.0001603175
"2001-04-04",0.03598601,0.0001587302
"2001-04-05",-0.01521078,0.0001583333
"2001-04-06",0.01112092,0.000152381
"2001-04-09",0.01824372,0.0001519841
"2001-04-10",0.0006858122,0.0001519841
"2001-04-11",0.01816157,0.0001579365
"2001-04-12",-0.01051746,0.0001547619
"2001-04-16",0.01411565,0.0001599206
"2001-04-17",0.03603186,0.0001587302
"2001-04-18",0.01330645,0.0001507937
"2001-04-19",-0.009152407,0.0001492063
"2001-04-20",-0.01815261,0.0001456349
"2001-04-23",-0.005399215,0.0001440476
"2001-04-24",0.01307781,0.0001464286
"2001-04-25",0.004465373,0.0001484127
"2001-04-26",0.0166505,0.0001480159
"2001-04-27",-0.006916839,0.0001484127
"2001-04-30",0.01713234,0.0001519841
"2001-05-01",-0.001810311,0.0001511905
"2001-05-02",-0.01269516,0.0001503968
"2001-05-03",0.01701142,0.0001488095
"2001-05-04",-0.008638291,0.0001444444
"2001-05-07",-0.0004752851,0.0001436508
"2001-05-08",-0.004200349,0.0001424603
"2001-05-09",0.002944688,0.0001440476
"2001-05-10",-0.006903666,0.0001436508
"2001-05-11",0.001997603,0.0001460317
"2001-05-14",0.004625199,0.000143254
"2001-05-15",0.02357517,0.0001404762
"2001-05-16",0.001550989,0.0001380952
"2001-05-17",0.004568331,0.0001380952
"2001-05-18",0.01472175,0.0001392857
"2001-05-21",-0.001291303,0.0001404762
"2001-05-22",-0.01696075,0.0001412698
"2001-05-23",0.002940039,0.0001412698
"2001-05-24",-0.01180282,0.0001428571
"2001-05-25",-0.007962529,0.0001416667
"2001-05-29",-0.01400692,0.0001428571
"2001-05-30",0.00518755,0.0001424603
"2001-05-31",0.006192934,0.0001404762
"2001-06-01",0.004813383,0.0001404762
"2001-06-04",0.01146537,0.0001424603
"2001-06-05",-0.008307453,0.0001400794
"2001-06-06",0.003601347,0.0001400794
"2001-06-07",-0.009283095,0.0001396825
"2001-06-08",-0.007086614,0.0001400794
"2001-06-11",-0.001744647,0.0001392857
"2001-06-12",-0.0085796,0.0001376984
"2001-06-13",-0.0224359,0.0001373016
"2001-06-14",0.001611127,0.0001365079
"2001-06-15",-0.004842019,0.0001361111
"2001-06-18",0.004370774,0.0001349206
"2001-06-19",0.005254947,0.0001353175
"2001-06-20",0.01135343,0.0001353175
"2001-06-21",-0.007833952,0.0001357143
"2001-06-22",-0.009198209,0.0001333333
"2001-06-25",-0.001396648,0.0001333333
"2001-06-26",-0.0005758947,0.0001353175
"2001-06-27",0.005515311,0.0001353175
"2001-06-28",0.003683995,0.000140873
"2001-06-29",0.01247961,0.0001412698
"2001-07-02",-0.000241682,0.0001412698
"2001-07-03",-0.0195004,0.0001416667
"2001-07-05",-0.02161407,0.0001412698
"2001-07-06",0.005459891,0.0001396825
"2001-07-09",-0.01203008,0.000140873
"2001-07-10",0.001014713,0.0001400794
"2001-07-11",0.02373712,0.0001384921
"2001-07-12",0.008664081,0.0001392857
"2001-07-13",-0.01251636,0.0001396825
"2001-07-16",0.009361279,0.0001404762
"2001-07-17",-0.006812213,0.0001392857
"2001-07-18",0.008759607,0.0001365079
"2001-07-19",-0.005980175,0.0001369048
"2001-07-20",-0.01969672,0.0001365079
"2001-07-23",-0.009667928,0.0001373016
"2001-07-24",0.01103565,0.0001376984
"2001-07-25",0.01049538,0.0001373016
"2001-07-26",0.003822185,0.0001380952
"2001-07-27",0.0003310984,0.0001373016
"2001-07-30",0.00413736,0.0001376984
"2001-07-31",0.006262876,0.0001365079
"2001-08-01",0.004094669,0.0001361111
"2001-08-02",-0.005464481,0.0001361111
"2001-08-03",-0.01344924,0.0001361111
"2001-08-06",0.003906899,0.0001361111
"2001-08-07",-0.01854765,0.0001357143
"2001-08-08",0.002952839,0.0001349206
"2001-08-09",0.003448856,0.0001337302
"2001-08-10",0.000251488,0.0001329365
"2001-08-13",-0.0004190413,0.0001329365
"2001-08-14",-0.008635868,0.0001329365
"2001-08-15",0.003467524,0.0001325397
"2001-08-16",-0.01601348,0.0001313492
"2001-08-17",0.009250535,0.0001305556
"2001-08-20",-0.01705847,0.0001325397
"2001-08-21",0.0103609,0.0001309524
"2001-08-22",-0.00358913,0.0001309524
"2001-08-23",0.02075472,0.0001313492
"2001-08-24",-0.005965384,0.0001321429
"2001-08-27",-0.0146226,0.0001329365
"2001-08-28",-0.008920913,0.0001321429
"2001-08-29",-0.01921412,0.0001321429
"2001-08-30",0.007324391,0.0001301587
"2001-08-31",-0.006395094,0.0001301587
"2001-09-04",0.0024687,0.0001333333
"2001-09-05",-0.02576957,0.000131746
"2001-09-06",-0.01850682,0.0001297619
"2001-09-07",0.01223326,0.0001261905
"2001-09-10",-0.03516972,0.0001261905
"2001-09-17",-0.002396932,0.0001035714
"2001-09-18",-0.0201826,9.722222e-05
"2001-09-19",-0.03178028,9.563492e-05
"2001-09-20",-0.01078899,8.769841e-05
"2001-09-21",0.03515625,8.730159e-05
"2001-09-24",0.01042701,9.206349e-05
"2001-09-25",-0.003538084,9.285714e-05
"2001-09-26",0.008679357,9.285714e-05
"2001-09-27",0.02121834,9.246032e-05
"2001-09-28",-0.001627729,9.126984e-05
"2001-10-01",0.01256354,9.126984e-05
"2001-10-02",0.01676454,9.007937e-05
"2001-10-03",0.0008383791,8.650794e-05
"2001-10-04",-0.001954579,8.611111e-05
"2001-10-05",-0.006528024,8.531746e-05
"2001-10-08",-0.005350605,8.531746e-05
"2001-10-09",0.02227256,8.611111e-05
"2001-10-10",0.0155096,8.650794e-05
"2001-10-11",-0.004545454,8.809524e-05
"2001-10-12",-0.001826484,8.690476e-05
"2001-10-15",0.0063129,8.769841e-05
"2001-10-16",-0.02127466,8.571429e-05
"2001-10-17",-0.002136554,8.611111e-05
"2001-10-18",-0.0006516477,8.531746e-05
"2001-10-19",0.01974849,8.531746e-05
"2001-10-22",-0.005115557,8.650794e-05
"2001-10-23",-0.002662749,8.531746e-05
"2001-10-24",0.01795249,8.412698e-05
"2001-10-25",-0.002261011,8.333333e-05
"2001-10-26",-0.02601523,8.333333e-05
"2001-10-29",-0.01200558,8.174603e-05
"2001-10-30",-0.003391108,7.896825e-05
"2001-10-31",0.02561437,7.97619e-05
"2001-11-01",0.006819648,7.97619e-05
"2001-11-02",0.01308924,7.738095e-05
"2001-11-05",0.0155403,7.81746e-05
"2001-11-06",-0.00133452,7.222222e-05
"2001-11-07",0.00311804,6.984127e-05
"2001-11-08",0.001065719,7.18254e-05
"2001-11-09",-0.006121363,7.142857e-05
"2001-11-12",0.02249397,7.142857e-05
"2001-11-13",0.0009602794,7.142857e-05
"2001-11-14",0.001831502,7.301587e-05
"2001-11-15",-0.004439802,7.420635e-05
"2001-11-16",0.01232949,7.5e-05
"2001-11-19",-0.008378682,7.539683e-05
"2001-11-20",-0.006620209,7.539683e-05
"2001-11-21",0.01438092,7.579365e-05
"2001-11-23",0.002161134,7.65873e-05
"2001-11-26",-0.004312947,7.698413e-05
"2001-11-27",-0.01810621,7.380952e-05
"2001-11-28",0.01349921,7.261905e-05
"2001-11-29",-0.007138504,6.984127e-05
"2001-11-30",-0.005962297,6.865079e-05
"2001-12-03",0.0169357,6.904762e-05
"2001-12-04",0.01830167,6.785714e-05
"2001-12-05",-0.0005110733,6.865079e-05
"2001-12-06",-0.00664735,6.785714e-05
"2001-12-07",-0.01870281,6.547619e-05
"2001-12-10",-0.002010841,6.666667e-05
"2001-12-11",0.001138852,6.388889e-05
"2001-12-12",-0.01942597,6.507937e-05
"2001-12-13",0.009548456,6.587302e-05
"2001-12-14",0.01034208,6.666667e-05
"2001-12-17",0.005949256,6.785714e-05
"2001-12-18",0.007044703,6.666667e-05
"2001-12-19",-0.00984541,6.626984e-05
"2001-12-20",0.006065274,6.507937e-05
"2001-12-21",-0.001913876,6.587302e-05
"2001-12-24",0.005491153,6.706349e-05
"2001-12-26",0.006067961,6.785714e-05
"2001-12-27",-0.000516974,6.746032e-05
"2001-12-28",-0.01465517,6.666667e-05
"2001-12-31",0.01076115,6.626984e-05
"2002-01-02",0.01133905,6.746032e-05
"2002-01-03",0.006675796,6.706349e-05
"2002-01-04",-0.007056623,6.666667e-05
"2002-01-07",-0.002311842,6.587302e-05
"2002-01-08",-0.008153107,6.547619e-05
"2002-01-09",0.00441291,6.547619e-05
"2002-01-10",-0.009820813,6.547619e-05
"2002-01-11",-0.006264138,6.309524e-05
"2002-01-14",0.008142182,6.111111e-05
"2002-01-15",-0.02023448,6.190476e-05
"2002-01-16",0.007534125,6.230159e-05
"2002-01-17",-0.004574646,6.349206e-05
"2002-01-18",-0.00760053,6.269841e-05
"2002-01-22",0.008371182,6.507937e-05
"2002-01-23",0.003091054,6.626984e-05
"2002-01-24",-0.000264131,6.626984e-05
"2002-01-25",0.002730075,6.666667e-05
"2002-01-28",-0.03144212,6.706349e-05
"2002-01-29",0.01441785,6.746032e-05
"2002-01-30",0.01171002,6.706349e-05
"2002-01-31",-0.004682806,6.825397e-05
"2002-02-01",-0.02485575,6.785714e-05
"2002-02-04",-0.006190259,6.825397e-05
"2002-02-05",-0.004305212,6.825397e-05
"2002-02-06",-0.00625575,6.746032e-05
"2002-02-07",0.01916312,6.706349e-05
"2002-02-08",0.01226269,6.626984e-05
"2002-02-11",-0.003140704,6.746032e-05
"2002-02-12",0.01062202,6.785714e-05
"2002-02-13",-0.001870491,6.785714e-05
"2002-02-14",-0.01044084,6.785714e-05
"2002-02-15",-0.01920822,6.746032e-05
"2002-02-19",0.01682604,6.746032e-05
"2002-02-20",-0.02070712,6.825397e-05
"2002-02-21",0.01237304,6.825397e-05
"2002-02-22",0.01650857,6.825397e-05
"2002-02-25",-0.002063706,6.865079e-05
"2002-02-26",0.003866211,6.865079e-05
"2002-02-27",-0.00447828,6.865079e-05
"2002-02-28",0.02330184,6.825397e-05
"2002-03-01",0.01767188,6.944444e-05
"2002-03-04",-0.003196544,6.944444e-05
"2002-03-05",0.01187381,6.944444e-05
"2002-03-06",-0.002141328,6.904762e-05
"2002-03-07",0.004206009,6.944444e-05
"2002-03-08",0.002136935,7.02381e-05
"2002-03-11",-0.0005970658,7.103175e-05
"2002-03-12",-0.009644107,7.142857e-05
"2002-03-13",-0.001378835,7.103175e-05
"2002-03-14",0.009528425,7.18254e-05
"2002-03-15",0.0001714531,7.222222e-05
"2002-03-18",0.006685523,7.222222e-05
"2002-03-19",-0.01881652,7.142857e-05
"2002-03-20",0.000433877,7.18254e-05
"2002-03-21",-0.002168445,7.18254e-05
"2002-03-22",-0.01243046,7.142857e-05
"2002-03-25",0.005809348,7.063492e-05
"2002-03-26",0.002625361,7.103175e-05
"2002-03-27",-0.0004364145,7.063492e-05
"2002-03-28",0.000436605,6.904762e-05
"2002-04-01",-0.005498822,6.984127e-05
"2002-04-02",-0.007021239,6.984127e-05
"2002-04-03",-0.004154145,6.944444e-05
"2002-04-04",0.0001775096,6.904762e-05
"2002-04-05",0.002129736,6.825397e-05
"2002-04-08",-0.006995484,6.785714e-05
"2002-04-09",0.01132513,6.706349e-05
"2002-04-10",-0.02486553,6.626984e-05
"2002-04-11",0.007505199,6.626984e-05
"2002-04-12",-0.007628792,6.626984e-05
"2002-04-15",0.02378584,6.626984e-05
"2002-04-16",-0.002120141,6.746032e-05
"2002-04-17",-0.004337819,6.706349e-05
"2002-04-18",0.003645417,6.626984e-05
"2002-04-19",-0.01665485,6.746032e-05
"2002-04-22",-0.004324324,6.666667e-05
"2002-04-23",-0.01004343,6.746032e-05
"2002-04-24",0.0005483959,6.666667e-05
"2002-04-25",-0.01900064,6.746032e-05
"2002-04-26",-0.004935283,6.746032e-05
"2002-04-29",0.009358039,6.825397e-05
"2002-04-30",0.01223809,6.865079e-05
"2002-05-01",-0.003846858,6.825397e-05
"2002-05-02",-0.01084958,6.865079e-05
"2002-05-03",-0.01961331,6.825397e-05
"2002-05-06",-0.003508107,6.865079e-05
"2002-05-07",0.03632673,6.785714e-05
"2002-05-08",-0.01155857,6.865079e-05
"2002-05-09",-0.01883991,6.865079e-05
"2002-05-10",0.02033674,6.865079e-05
"2002-05-13",0.02178548,6.865079e-05
"2002-05-14",-0.003901288,6.904762e-05
"2002-05-15",0.00519173,6.865079e-05
"2002-05-16",0.004893077,6.904762e-05
"2002-05-17",-0.01082056,6.825397e-05
"2002-05-20",-0.00911577,6.785714e-05
"2002-05-21",0.002207912,6.75e-05
"2002-05-22",0.01064806,6.734127e-05
"2002-05-23",-0.01280654,6.761905e-05
"2002-05-24",-0.005428282,6.77381e-05
"2002-05-28",-0.007400555,6.833333e-05
"2002-05-29",-0.002795899,6.813492e-05
"2002-05-30",0.002056075,6.797619e-05
"2002-05-31",-0.02658086,6.765873e-05
"2002-06-03",0.002491137,6.805556e-05
"2002-06-04",0.009366338,6.805556e-05
"2002-06-05",-0.02035792,6.81746e-05
"2002-06-06",-0.001159868,6.765873e-05
"2002-06-07",0.003870718,6.77381e-05
"2002-06-10",-0.01715828,6.789683e-05
"2002-06-11",0.006080816,6.801587e-05
"2002-06-12",-0.01004094,6.753968e-05
"2002-06-13",-0.001477105,6.686508e-05
"2002-06-14",0.02682446,6.646825e-05
"2002-06-17",0.008163657,6.706349e-05
"2002-06-18",-0.02334,6.714286e-05
"2002-06-19",-0.01277799,6.626984e-05
"2002-06-20",-0.015636,6.706349e-05
"2002-06-21",0.005237712,6.65873e-05
"2002-06-24",-0.02244489,6.714286e-05
"2002-06-25",0.001640016,6.706349e-05
"2002-06-26",0.01749898,6.595238e-05
"2002-06-27",-0.004726944,6.587302e-05
"2002-06-28",-0.01950283,6.583333e-05
"2002-07-01",-0.02123055,6.654762e-05
"2002-07-02",0.005686006,6.674603e-05
"2002-07-03",0.03641694,6.674603e-05
"2002-07-05",-0.01248615,6.686508e-05
"2002-07-08",-0.02518609,6.706349e-05
"2002-07-09",-0.03550892,6.678571e-05
"2002-07-10",0.008141555,6.694444e-05
"2002-07-11",-0.01098309,6.674603e-05
"2002-07-12",0.005334785,6.634921e-05
"2002-07-15",-0.01927659,6.646825e-05
